Record Id,Note Owner ID,Note Title,Note Content,Parent ID,Created by ID,Modified by ID,Created Time,Modified Time
zcrm_1920545000008259078,zcrm_1920545000001284001,,Client has shown no interest in the product for his line of work,zcrm_1920545000005897035,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:02:04,2018-06-22 16:02:04
zcrm_1920545000008259083,zcrm_1920545000001284001,,"Client has neither denied nor confirmed, still trying to meet him, but he is currently not picking up calls, will try to contact him once again.",zcrm_1920545000005895044,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:04:44,2018-06-22 16:04:44
zcrm_1920545000008259088,zcrm_1920545000001284001,,"the client was the manager for Skinalive, currently has changed the job. will try to get in touch with the owner for discussion.",zcrm_1920545000005891041,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:06:41,2018-06-22 16:06:41
zcrm_1920545000008259093,zcrm_1920545000001284001,,"Client currently not picking up any calls, will try to reach him soon",zcrm_1920545000005885031,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:09:50,2018-06-22 16:09:50
zcrm_1920545000008259098,zcrm_1920545000001284001,,Client not responding to my calls as of now.,zcrm_1920545000005577001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:11:45,2018-06-22 16:11:45
zcrm_1920545000008259103,zcrm_1920545000001284001,,"Client wants to be our dealer, told him that we are not in that business structure.",zcrm_1920545000004798057,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:13:00,2018-06-22 16:13:00
zcrm_1920545000008259108,zcrm_1920545000001284001,,Client denied any interest in any BCA. was just enquring,zcrm_1920545000004752001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:17:07,2018-06-22 16:17:07
zcrm_1920545000008259113,zcrm_1920545000001284001,,"Client picked up the calls after numerous attempts, currently does not have the funds for purchasing any BCA will get in touch for any future requirement",zcrm_1920545000004684001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:21:18,2018-06-22 16:21:18
zcrm_1920545000008259118,zcrm_1920545000001284001,,Client has no requirement for now.,zcrm_1920545000004541005,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:22:14,2018-06-22 16:22:14
zcrm_1920545000008259123,zcrm_1920545000001284001,,was in touch for a gym in dwarka region but they have purchased accuniq due to less prices,zcrm_1920545000004504040,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 16:23:46,2018-06-22 16:23:46
zcrm_1920545000008282003,zcrm_1920545000001284001,,"asked to meet tomorrow for discussion, client was busy today with his work.",zcrm_1920545000006637001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 20:53:33,2018-06-22 20:53:33
zcrm_1920545000008282008,zcrm_1920545000001284001,,"their funds would be released by jan 2019, so currently the client is not interested.",zcrm_1920545000004351113,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 20:55:53,2018-06-22 20:55:53
zcrm_1920545000008282013,zcrm_1920545000001284001,,Client was a dealer's reference has denied interest in any BCA machine.,zcrm_1920545000004501041,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 20:59:06,2018-06-22 20:59:06
zcrm_1920545000008282018,zcrm_1920545000001284001,,"Client currently does not have funds for purchasing any BCA machine, told to approach by the year end.",zcrm_1920545000004393007,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:01:43,2018-06-22 21:01:43
zcrm_1920545000008282023,zcrm_1920545000001284001,,Client is not interested as of now.,zcrm_1920545000004392013,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:02:31,2018-06-22 21:02:31
zcrm_1920545000008282028,zcrm_1920545000001284001,,Client funds would be released by the year end. not considering now.,zcrm_1920545000004389020,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:04:15,2018-06-22 21:04:15
zcrm_1920545000008282033,zcrm_1920545000001284001,,client has said would like to consider our BCA in next annual budget buy for the hospital.,zcrm_1920545000004387013,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:21:57,2018-06-22 21:21:57
zcrm_1920545000008282038,zcrm_1920545000001284001,,Client not interested in BCA as of now.,zcrm_1920545000004351105,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:23:25,2018-06-22 21:23:25
zcrm_1920545000008282043,zcrm_1920545000001284001,,client denied meeting.,zcrm_1920545000004351097,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:24:40,2018-06-22 21:24:40
zcrm_1920545000008282048,zcrm_1920545000001284001,,"had released PO, but we were unable to process on time, currently delayed indefinitely. as the Management has changed.",zcrm_1920545000004351089,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:27:03,2018-06-22 21:27:03
zcrm_1920545000008282053,zcrm_1920545000001284001,,Indefinitely delayed.,zcrm_1920545000004351081,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-22 21:27:55,2018-06-22 21:27:55
zcrm_1920545000008284003,zcrm_1920545000000511027,,Order is confirmed,zcrm_1920545000007487016,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-22 21:18:55,2018-06-22 21:18:55
zcrm_1920545000008284008,zcrm_1920545000000511027,,Demo has not yet happened. SHe is a nutritionist in the hospital.,zcrm_1920545000008217019,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-23 14:12:45,2018-06-23 14:12:45
zcrm_1920545000008284013,zcrm_1920545000000511027,,Head of North East for Guwahati -for govt,zcrm_1920545000008283036,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-23 14:34:51,2018-06-23 14:34:51
zcrm_1920545000008284018,zcrm_1920545000000511027,,Demo done,zcrm_1920545000008283036,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-23 14:34:56,2018-06-23 14:34:56
zcrm_1920545000008284023,zcrm_1920545000000511027,,Sent follow up mail for fixing demo,zcrm_1920545000011312124,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-23 15:59:41,2018-06-23 15:59:41
zcrm_1920545000008297003,zcrm_1920545000001284001,,currently not interested,zcrm_1920545000004351073,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:20:51,2018-06-23 18:20:51
zcrm_1920545000008297008,zcrm_1920545000001284001,,client dropped the plan for the BCA.,zcrm_1920545000004351065,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:22:26,2018-06-23 18:22:26
zcrm_1920545000008297013,zcrm_1920545000001284001,,client not interested.,zcrm_1920545000004351057,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:25:04,2018-06-23 18:25:04
zcrm_1920545000008297018,zcrm_1920545000001284001,,will take a couple more months to decide.,zcrm_1920545000004351041,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:26:10,2018-06-23 18:26:10
zcrm_1920545000008297023,zcrm_1920545000001284001,,client dropped the BCA purchase plan.,zcrm_1920545000004351033,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:27:13,2018-06-23 18:27:13
zcrm_1920545000008297028,zcrm_1920545000001284001,,bought another BCA machine due to price factor.,zcrm_1920545000004351025,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:31:17,2018-06-23 18:31:17
zcrm_1920545000008297033,zcrm_1920545000001284001,,"client currently not picking up calls, will try to contact again by monday.",zcrm_1920545000004351017,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:33:27,2018-06-23 18:33:27
zcrm_1920545000008297038,zcrm_1920545000001284001,,participating in conference soon to demonstrate our product.,zcrm_1920545000004351009,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:34:37,2018-06-23 18:34:37
zcrm_1920545000008297043,zcrm_1920545000001284001,,will take couple of months to decide for it.,zcrm_1920545000004351001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:35:57,2018-06-23 18:35:57
zcrm_1920545000008297048,zcrm_1920545000001284001,,no response from the client. on phone or mail.,zcrm_1920545000004225001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:39:35,2018-06-23 18:39:35
zcrm_1920545000008297053,zcrm_1920545000001284001,,met and gave quotation for IB 120. will purchase in July.,zcrm_1920545000006861797,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:41:59,2018-06-23 18:41:59
zcrm_1920545000008297058,zcrm_1920545000001284001,,says not required any BCA for now.,zcrm_1920545000002570192,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:45:41,2018-06-23 18:45:41
zcrm_1920545000008297063,zcrm_1920545000001284001,,demo provided no response from client after that not picking up calls after it.,zcrm_1920545000002620077,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:47:11,2018-06-23 18:47:11
zcrm_1920545000008297068,zcrm_1920545000001284001,,no plans for now.,zcrm_1920545000003794626,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:48:28,2018-06-23 18:48:28
zcrm_1920545000008297073,zcrm_1920545000001284001,,will meet again in nutrition conference at AIIMS on 31 august.,zcrm_1920545000003794492,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:50:12,2018-06-23 18:50:12
zcrm_1920545000008297078,zcrm_1920545000001284001,,client not responsive.,zcrm_1920545000003567001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:51:38,2018-06-23 18:51:38
zcrm_1920545000008297083,zcrm_1920545000001284001,,need 2nd hand machine.,zcrm_1920545000002841055,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:53:04,2018-06-23 18:53:04
zcrm_1920545000008297088,zcrm_1920545000001284001,,want dealer ship for the product.,zcrm_1920545000002726001,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:54:10,2018-06-23 18:54:10
zcrm_1920545000008297093,zcrm_1920545000001284001,,dosen't want a BCA,zcrm_1920545000002442715,zcrm_1920545000001284001,zcrm_1920545000001284001,2018-06-23 18:55:15,2018-06-23 18:55:15
zcrm_1920545000008302003,zcrm_1920545000000511027,,"Will be placing 270 order in next month. Sports nutritionist in Guwahati. 
Will be sending quotation in next month",zcrm_1920545000008301001,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-23 23:41:07,2018-06-23 23:41:07
zcrm_1920545000008302008,zcrm_1920545000000511027,,"Done with first meeting and have introduced the device.
If interested then the doctor will be following up for the same with the doc",zcrm_1920545000008301081,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-25 18:43:21,2018-06-25 18:43:21
zcrm_1920545000008320036,zcrm_1920545000001695001,,"Met her at event in Nair Hospital. 
She asked to meet today but meeting got canceled cos she has some imp work.
She have asked to meet on Thursday so have to follow up on Wednesday.",zcrm_1920545000008301119,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-06-25 19:36:47,2018-06-25 19:36:47
zcrm_1920545000008341003,zcrm_1920545000003684080,,"Met her at AGM event at Nair Hospital, she is practicing at Cumballa Hill, HN Hospital &  Dr. Popat's Clinic

Follow up going on for a meeting and demo.",zcrm_1920545000008340001,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 13:02:41,2018-06-25 13:02:41
zcrm_1920545000008341008,zcrm_1920545000003684080,,"Met him at IDEC event-Pune
First meeting on 1st week of June and currently planning for camp, date is yet to fix",zcrm_1920545000009250015,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 13:39:53,2018-06-25 13:39:53
zcrm_1920545000008341013,zcrm_1920545000003684080,,"Through Ms. Naznin Hussain, we have done the demo for 10days, met an incharged officer and he has asked to meet the purchase head, follow up gong for second meeting going on",zcrm_1920545000009206009,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:05:17,2018-06-25 14:05:17
zcrm_1920545000008341018,zcrm_1920545000003684080,,"IB 770 demo done for Nutrition Department of and S10 for MIDC

Shared the quotation verbally, it will go through tender, follow up going on to meet the Biomedical Department.",zcrm_1920545000008340108,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:15:58,2018-06-25 14:15:58
zcrm_1920545000008341023,zcrm_1920545000003684080,,"Met Dietitian Ms. Minal, they are currently using Tanita.
Met her again at AGM -Nair Hospital invite for our Academy",zcrm_1920545000000260001,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:21:55,2018-06-25 14:21:55
zcrm_1920545000008341028,zcrm_1920545000003684080,,"Met Chief Dietitian Ms. Rashiqa A. Ali at AGM at Nair Hospital, follow up happening for a meeting her contact No.9323173655 
Email id: 
chiefdietitian@breachcandyhospital.com
rainrash@breachcandyhospital.com",zcrm_1920545000000564019,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:30:50,2018-06-25 14:30:50
zcrm_1920545000008341033,zcrm_1920545000003684080,,"Met her at Bombay Hospital, she is currently using Tanita, propose for upgration of IB 770 brochure shared, following up for demo date met her again at AGM -Nair Hospital, she is coming for our Academy,",zcrm_1920545000008104332,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:41:47,2018-06-25 14:41:47
zcrm_1920545000008341038,zcrm_1920545000003684080,,"Done demo at Vidhya Vihar office met Bio Medical Head and Head office Worli
Negotiation is going on with Marketing Head Mr. Rohan and CEO",zcrm_1920545000005282013,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:52:44,2018-06-25 14:52:44
zcrm_1920545000008341043,zcrm_1920545000003684080,,"called today , planned for demo, date will fix on 1st week of July, will call her again on 02July 2018",zcrm_1920545000007686051,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 14:57:31,2018-06-25 15:01:01
zcrm_1920545000008341051,zcrm_1920545000003684080,,"Visited at Mohammed Ali Road,Dadar west centre ask to meet Dr. Amit (Owner) at Thane office, Met Him offer IB 120, he find price is very high, as he need to buy 8 units.Meeting him again this week date will fix by today",zcrm_1920545000008662075,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-25 15:12:57,2018-06-25 15:12:57
zcrm_1920545000008387003,zcrm_1920545000000511027,,Shared details over WhatsApp,zcrm_1920545000008614022,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-26 23:44:50,2018-06-26 23:44:50
zcrm_1920545000008387008,zcrm_1920545000000511027,,sent email,zcrm_1920545000008377009,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-26 23:59:46,2018-06-26 23:59:46
zcrm_1920545000008401003,zcrm_1920545000003684080,,"Already had a short meeting since its was a cold visit she was in in rush, she asked to come and meet her on Monday 11:00AM-11:30AM( 2nd July), where she can spend time properly",zcrm_1920545000008400001,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-27 12:57:04,2018-06-27 12:57:04
zcrm_1920545000008401008,zcrm_1920545000003684080,,"She was very negative about our machine and using Tanita since 7 years, after the meeting she was convinced that our machine is more precise , accurate and reliable.
She is approaching the management for IB 120, follow up going on",zcrm_1920545000008400008,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-06-27 13:01:20,2018-06-27 13:01:20
zcrm_1920545000008403003,zcrm_1920545000001670001,,SPoke to Mr Dinesh for an event on Saturday 30th JUne,zcrm_1920545000008402001,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-27 13:12:47,2018-06-27 13:12:47
zcrm_1920545000008426003,zcrm_1920545000000511027,,Good meeting. WIll definitely purchase the deivce,zcrm_1920545000008428061,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-06-27 21:31:19,2018-06-27 21:31:19
zcrm_1920545000008458003,zcrm_1920545000001670001,,Abhishek Patki is the contact person,zcrm_1920545000002459011,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-28 15:21:07,2018-06-28 15:21:07
zcrm_1920545000008501003,zcrm_1920545000001670001,,SPoke to Mr Nishit for placing the demo in the gym.,zcrm_1920545000010673048,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-29 14:37:23,2018-06-29 14:37:23
zcrm_1920545000008501008,zcrm_1920545000001670001,,Demo would be placed for a week.,zcrm_1920545000010673048,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-29 14:37:40,2018-06-29 14:37:40
zcrm_1920545000008501013,zcrm_1920545000001670001,,Spoke to Ruchi Maam. She is likely to make the payment today for 270,zcrm_1920545000006001299,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-29 15:58:02,2018-06-29 15:58:02
zcrm_1920545000008501018,zcrm_1920545000001670001,,Spoke to Vikrant sir for Walada payment. it would happen soon.,zcrm_1920545000008054013,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-29 15:58:59,2018-06-29 15:58:59
zcrm_1920545000008501023,zcrm_1920545000001670001,,spoke to sir sent him the cataglog again as per his request.,zcrm_1920545000008103076,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-06-29 16:13:33,2018-06-29 16:13:33
zcrm_1920545000008574001,zcrm_1920545000000097003,ZOHO SalesIQ chat missed,"Visit ID : 106 
Question : Your InBody 270 User Manual link is broke. Can you send me a PDF copy of the manual?",zcrm_1920545000008573001,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-06-30 05:05:10,2018-06-30 05:05:10
zcrm_1920545000008577010,zcrm_1920545000000097003,ZOHO SalesIQ chat missed,"Visit ID : 107 
Question : I need  in body  bmi calculator machine price and broucher",zcrm_1920545000008594001,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-07-01 01:58:41,2018-07-01 01:58:41
zcrm_1920545000008609025,zcrm_1920545000000097003,ZOHO SalesIQ chat missed,"Visit ID : 108 
Question : I am a proud owner of InBody since two years. As I am from Solapur I will not be able to come. Kindly let me know the details.
Thanks
Meena Mulay",zcrm_1920545000008594114,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-07-02 20:19:53,2018-07-02 20:19:53
zcrm_1920545000008612003,zcrm_1920545000001670001,,Spoke to Mr Anand. He needs more information on the machines and working.,zcrm_1920545000007752016,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-07-02 14:57:29,2018-07-02 14:57:29
zcrm_1920545000008612008,zcrm_1920545000001670001,,After discussin with Ayesha & Mr Ken changed the ownership into my name. Same has been informed to Prabhu.,zcrm_1920545000007752016,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-07-02 14:58:08,2018-07-02 14:58:08
zcrm_1920545000008618003,zcrm_1920545000000511027,,"he has done the demo in office and has received the quotation from our side. 
He will be reverting back by today",zcrm_1920545000008614022,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 18:56:06,2018-07-02 18:56:06
zcrm_1920545000008618008,zcrm_1920545000000511027,,"Even though it was rejected, have shared a follow up mail",zcrm_1920545000006763009,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:08:33,2018-07-02 19:08:33
zcrm_1920545000008618013,zcrm_1920545000000511027,,"The gym is temporarily shut, it might be opening again, but he is trainer there, so cant rely on his comment. However, I will be following up on the same in the coming month for conclusion.",zcrm_1920545000006207374,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:12:18,2018-07-02 19:12:18
zcrm_1920545000008618018,zcrm_1920545000000511027,,"Have followed up with him, he is a dealer who will be reselling the device.
He has spoken with the customer and will be following up with me in this month.",zcrm_1920545000007624016,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:20:46,2018-07-02 19:20:46
zcrm_1920545000008618023,zcrm_1920545000000511027,,Have written to them for asking if deal is not closed. Have offered them IB 120 and disoucnt price is given,zcrm_1920545000007624016,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:26:27,2018-07-02 19:26:27
zcrm_1920545000008618028,zcrm_1920545000000511027,,Will be awaitng their reply,zcrm_1920545000007624016,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:26:36,2018-07-02 19:26:36
zcrm_1920545000008618033,zcrm_1920545000000511027,,Have followed up with sir. Will be folowing up for payment for this month,zcrm_1920545000006441047,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:34:44,2018-07-02 19:34:44
zcrm_1920545000008618038,zcrm_1920545000000511027,,"His shop was robbed and he has lost some finance, currently does not have the finance for the shop. he will not be purchasing in this year.",zcrm_1920545000005476749,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:39:53,2018-07-02 19:39:53
zcrm_1920545000008618043,zcrm_1920545000000511027,,Follow up after 15 days as owner is in UK,zcrm_1920545000008428061,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 19:52:21,2018-07-02 19:52:21
zcrm_1920545000008618048,zcrm_1920545000000511027,,"I spoke with the owner for Vibes, Mr. Nitin Jain, he said he will not be investing in bhubaneswar for next 6 month, will be following up in Dec 2018",zcrm_1920545000008428011,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 20:04:24,2018-07-02 20:04:24
zcrm_1920545000008618053,zcrm_1920545000000511027,,"Demo is done, sir has liked the device, and he will be issuing the tender for the same by endof the year. I will be following up with sir, for the same.",zcrm_1920545000008409009,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 20:10:12,2018-07-02 20:10:12
zcrm_1920545000008618058,zcrm_1920545000000511027,,Have spoken with owner and dietitian Pooja Ramteke and Mr Sharad raipur. Thye are opening a studio for the same.,zcrm_1920545000008064052,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 20:11:54,2018-07-02 20:11:54
zcrm_1920545000008618063,zcrm_1920545000000511027,,Have done the inital details sharing and have shared the quotation as well.,zcrm_1920545000008064052,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 20:12:11,2018-07-02 20:12:11
zcrm_1920545000008618068,zcrm_1920545000000511027,,Will update in 1-2 days,zcrm_1920545000008064052,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-02 20:26:40,2018-07-02 20:26:40
zcrm_1920545000008652005,zcrm_1920545000000097003,ZOHO SalesIQ chat missed,"Visit ID : 109 
Question : Não consigo instalar o programa no meu computador, esta dando erro e a mensagem q esta dando e ERRO NOS DADOS VERIFICAÇÃO CÍCLICA DE REDUDÂNCIA
PODEM ME AJUDAR ?
presciso comprar outro CD ?
obrigada Boa noite",zcrm_1920545000008635010,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-07-03 10:03:31,2018-07-03 10:03:31
zcrm_1920545000008667003,zcrm_1920545000003684080,,"Had meeting with Dr. Contractor HOD of Physiotherapy Department
He ask to send the quotation of all the machines

Met Mr Vijay again at MHWTC @ Mumbai he ask to come and meet & he will introduce BioMed HOD",zcrm_1920545000008662169,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-07-03 17:48:31,2018-07-03 17:48:31
zcrm_1920545000008695003,zcrm_1920545000000511027,,"Have made the deal and will be sharing quotation for all devices, and for all devices quotation will be sent, the gym s in Raipur chhattisgarh",zcrm_1920545000008693021,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-03 20:56:40,2018-07-03 20:56:40
zcrm_1920545000008695008,zcrm_1920545000000511027,,will be following up,zcrm_1920545000008693021,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-03 21:08:22,2018-07-03 21:08:22
zcrm_1920545000008832003,zcrm_1920545000001695001,,Spoke to Ms Aarshu. Their is no as such biomedical department in the hospital. The concern purchase person was in the meeting so she have asked to call later.,zcrm_1920545000008769001,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 18:18:38,2018-07-06 18:18:38
zcrm_1920545000008832008,zcrm_1920545000001695001,,Spoke to Mr Rajesh Parmar in biomedical department long detailed conversation about the InBody machine. He have suggested  Dr Amay Joshi he is the endocrinologist. So have to make a cold visit their as he did not give the doctors detail.,zcrm_1920545000008757037,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 18:29:50,2018-07-06 18:29:50
zcrm_1920545000008832013,zcrm_1920545000001695001,,"Discussion with receptionist. There are two Dietitian Ms Gyatri and Ms Shreya. Took their timings. Have convinced her to ask both of them weather she can share the number.
She will get back.",zcrm_1920545000008757030,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 18:42:13,2018-07-06 18:42:13
zcrm_1920545000008832018,zcrm_1920545000001695001,,Spoke to Ms Anjali she in admin. She have given the reference of Santosh Kolekar after long conversation about the company and product. She have suggested to take the appointment DR Madekar. So have to follow up for the appointment.,zcrm_1920545000008757023,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 18:51:19,2018-07-06 18:51:19
zcrm_1920545000008832023,zcrm_1920545000001695001,,Spoke to the receptionist who refuse to tell her name. But she did tell to take the appoinment of Dr Vikram as he the director of hospital. His timings are 10 to 12.,zcrm_1920545000008757016,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 18:56:39,2018-07-06 18:56:39
zcrm_1920545000008832028,zcrm_1920545000001695001,,Conversation with Ms Shruti. She was busy and have asked to connect to marketing team regarding the machine and have asked to call her later.,zcrm_1920545000008604009,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 19:00:51,2018-07-06 19:00:51
zcrm_1920545000008832033,zcrm_1920545000001695001,,Spoke to Mr Hitesh. He transferred to Biomedical department. But no one is picking up the call. They are in the meeting as what he got to know when asked about it. Ms Nivea is the person incharge. He have asked to call later.,zcrm_1920545000008301112,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 19:20:06,2018-07-06 19:20:06
zcrm_1920545000008832038,zcrm_1920545000001695001,,Tried contacting 3 times but no one received the call.,zcrm_1920545000008301096,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 19:59:22,2018-07-06 19:59:22
zcrm_1920545000008832043,zcrm_1920545000001695001,,Spoke to the person on the operator she transferred the call to the admin department 2 times but no one picked up the call. Will call again later.,zcrm_1920545000008301126,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-06 21:25:03,2018-07-06 21:25:03
zcrm_1920545000008898003,zcrm_1920545000001670001,,Spoke to Kailash Ji for Dongle. He wants the dongle for the Powai branch,zcrm_1920545000008890009,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-07-09 14:59:50,2018-07-09 14:59:50
zcrm_1920545000008898008,zcrm_1920545000001670001,,Kailsah Ji connected me to Mr Pravin. Send him the Estimate with their udated GST Number.,zcrm_1920545000008890009,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-07-09 15:01:08,2018-07-09 15:01:08
zcrm_1920545000008931007,zcrm_1920545000000097003,ZOHO SalesIQ chat missed,"Visit ID : 111 
Question : I just wanted to know how to read the interpretation of InBody 370",zcrm_1920545000008594114,zcrm_1920545000000097003,zcrm_1920545000000097003,2018-07-10 13:46:04,2018-07-10 13:46:04
zcrm_1920545000008950003,zcrm_1920545000001695001,,Tried contacting Arti Mam as she will be seeing the demo as told by Dr Deepak.,zcrm_1920545000008946004,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-07-10 14:15:48,2018-07-10 14:15:48
zcrm_1920545000008954003,zcrm_1920545000000511027,,Sending quotation to the principal for perusal of the IB 120 device,zcrm_1920545000008940102,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-10 14:53:39,2018-07-10 14:53:39
zcrm_1920545000008954008,zcrm_1920545000000511027,,Installation in Aug,zcrm_1920545000007487016,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-10 15:23:27,2018-07-10 15:23:27
zcrm_1920545000008954013,zcrm_1920545000000511027,,This meeting it will be closed,zcrm_1920545000006441047,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-10 15:26:31,2018-07-10 15:26:31
zcrm_1920545000008954018,zcrm_1920545000000511027,,Follow up done. Will be doing meeting and visit,zcrm_1920545000002339113,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-10 17:42:24,2018-07-10 17:42:24
zcrm_1920545000008954023,zcrm_1920545000000511027,,No requirement,zcrm_1920545000002339293,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-07-10 17:44:54,2018-07-10 17:44:54
