Call Id,Call Owner Id,Subject,Call Type,Call Purpose,Contact Name,Related To,Call Start Time,Call Duration,Call Duration (in seconds),Description,Call Result,Created by ID,Modified by ID,Created Time,Modified Time,Reminder,Layout ID,Tag,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,ClickToCall,Outgoing Call Status,Call Agenda,Caller ID,Dialled Number,Customer Number,Scheduled in CRM,Record Id
zcrm_1920545000004255012,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000004225001,2018-01-18 20:48:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 20:54:22,2018-01-18 20:54:22,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004255012
zcrm_1920545000004255018,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004574139,zcrm_1920545000004574142,2018-01-18 20:58:00,03:24,204,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 20:58:22,2018-02-02 19:17:57,,zcrm_1920545000000091005,,,,,2018-02-02 19:17:57,false,Completed,,,,,False,zcrm_1920545000004255018
zcrm_1920545000004255024,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004312011,zcrm_1920545000004312014,2018-01-18 21:11:00,00:44,44,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 21:11:43,2018-01-20 16:41:10,,zcrm_1920545000000091005,,,,,2018-01-20 16:41:10,false,Completed,,,,,False,zcrm_1920545000004255024
zcrm_1920545000004255033,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003961001,2018-01-18 21:32:00,00:45,45,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 21:32:49,2018-01-18 21:32:49,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004255033
zcrm_1920545000004255039,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003857123,2018-01-18 21:40:00,01:15,75,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 21:40:58,2018-01-18 21:40:58,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004255039
zcrm_1920545000004255048,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004312059,zcrm_1920545000004312062,2018-01-18 22:40:00,02:02,122,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 22:40:11,2018-01-20 17:08:01,,zcrm_1920545000000091005,,,,,2018-01-20 17:08:01,false,Completed,,,,,False,zcrm_1920545000004255048
zcrm_1920545000004256033,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000004232018,2018-01-18 20:44:00,03:13,193,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 20:44:06,2018-01-18 20:44:06,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004256033
zcrm_1920545000004256054,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003794421,2018-01-18 22:11:00,02:23,143,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 22:11:04,2018-01-18 22:11:04,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004256054
zcrm_1920545000004257004,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000004170144,2018-01-18 21:00:00,00:21,21,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 21:01:00,2018-01-18 21:01:00,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004257004
zcrm_1920545000004257012,zcrm_1920545000000511027,Call,Outbound,,,,2018-01-18 21:27:00,02:01,121,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 21:27:49,2018-01-18 21:27:49,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004257012
zcrm_1920545000004257018,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003794403,2018-01-18 22:16:00,02:11,131,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 22:16:37,2018-01-18 22:16:37,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004257018
zcrm_1920545000004257024,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000003857224,zcrm_1920545000003857221,2018-01-18 22:24:00,01:22,82,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 22:24:48,2018-01-18 22:24:48,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004257024
zcrm_1920545000004257031,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003794353,2018-01-18 22:25:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-18 22:25:56,2018-01-18 22:25:56,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004257031
zcrm_1920545000004259001,zcrm_1920545000001695001,Follow up for demo,Outbound,,zcrm_1920545000003948061,zcrm_1920545000003948064,2018-01-18 18:16:00,00:00,0,Have asked for arranging demo. She will let me know today by 4pm.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 18:20:15,2018-01-18 18:20:15,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259001
zcrm_1920545000004259018,zcrm_1920545000001695001,Follow up for demo,Outbound,,zcrm_1920545000004193024,zcrm_1920545000004193027,2018-01-18 18:25:00,00:00,0,Spoke to Dr Rachna for arranging demo of S10.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 18:26:53,2018-01-18 18:26:53,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259018
zcrm_1920545000004259052,zcrm_1920545000001695001,Follow up,Outbound,,zcrm_1920545000000439039,zcrm_1920545000000439041,2018-01-18 18:42:00,00:00,0,Spoke with Mr Balaji Sir. He have told to call on saturday to fix the meeting.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 18:44:18,2018-01-18 18:44:18,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259052
zcrm_1920545000004259061,zcrm_1920545000001695001,follow up,Outbound,,zcrm_1920545000003427004,zcrm_1920545000003427007,2018-01-18 18:46:00,00:00,0,As demo has been done and the quotation is send. Followed up with the status and she have passed on the quotation in the management.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 18:47:28,2018-01-18 18:47:28,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259061
zcrm_1920545000004259070,zcrm_1920545000001695001,follow up for demo,Outbound,,zcrm_1920545000005802015,zcrm_1920545000005802018,2018-01-18 19:17:00,00:00,0,Spoke to Rani Mam for arranging demo. Have to follow up as she has speak to higher authorities.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 19:23:45,2018-03-22 13:08:16,,,,,,,2018-03-22 13:08:16,false,Completed,,,,,False,zcrm_1920545000004259070
zcrm_1920545000004259080,zcrm_1920545000001695001,Follow up for demo.,Outbound,,,zcrm_1920545000003860007,2018-01-18 19:24:00,00:00,0,Spoke to mam for fixing demo. She will let me know.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 19:30:50,2018-01-18 19:30:50,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259080
zcrm_1920545000004259096,zcrm_1920545000001695001,first call,Outbound,,,zcrm_1920545000004259088,2018-01-18 21:08:00,00:00,0,Tried calling him 4 5 times but he is not picking up. So will call him again tomorrow.,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-18 21:09:58,2018-01-18 21:09:58,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004259096
zcrm_1920545000004265001,zcrm_1920545000003684080,Called for follow up,Outbound,,,zcrm_1920545000003807260,2018-01-18 21:00:00,00:00,0,,,zcrm_1920545000003684080,zcrm_1920545000003684080,2018-01-18 21:01:18,2018-01-18 21:01:18,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004265001
zcrm_1920545000004279005,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004069008,zcrm_1920545000004069005,2018-01-19 14:31:00,01:21,81,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 14:33:54,2018-01-19 14:33:54,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004279005
zcrm_1920545000004279023,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000002841047,zcrm_1920545000002271016,2018-01-19 17:59:00,00:21,21,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 17:59:55,2018-01-19 17:59:55,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004279023
zcrm_1920545000004280015,zcrm_1920545000000511027,Meeting confirmation Delhi,Outbound,,,zcrm_1920545000003686334,2018-01-23 15:26:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 15:26:59,2018-06-05 15:55:03,,zcrm_1920545000000091005,,2018-06-05 15:55:03,,,,false,Completed,,,,,True,zcrm_1920545000004280015
zcrm_1920545000004281009,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004105208,zcrm_1920545000004105205,2018-01-19 15:21:00,00:45,45,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 15:21:27,2018-01-19 15:21:27,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004281009
zcrm_1920545000004282009,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003794403,2018-01-19 17:02:00,00:21,21,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 17:02:46,2018-01-19 17:02:46,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004282009
zcrm_1920545000004282015,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003857123,2018-01-19 17:05:00,01:36,96,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 17:05:43,2018-01-19 17:05:43,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004282015
zcrm_1920545000004282021,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004312011,zcrm_1920545000004312014,2018-01-19 21:22:00,00:22,22,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 21:22:51,2018-01-20 16:41:10,,zcrm_1920545000000091005,,,,,2018-01-20 16:41:10,false,Completed,,,,,False,zcrm_1920545000004282021
zcrm_1920545000004283001,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000004170144,2018-01-19 14:35:00,01:24,84,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 14:35:56,2018-01-19 14:35:56,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004283001
zcrm_1920545000004283038,zcrm_1920545000000511027,Call,Inbound,,zcrm_1920545000002267053,zcrm_1920545000002267051,2018-01-19 21:23:00,00:19,19,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 21:23:25,2018-01-19 21:23:25,,zcrm_1920545000000091005,,,,,,false,,,,,,,zcrm_1920545000004283038
zcrm_1920545000004285021,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003686147,2018-01-19 15:42:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 15:42:36,2018-01-19 15:42:36,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004285021
zcrm_1920545000004285036,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000003857224,zcrm_1920545000003857221,2018-01-19 20:35:00,00:32,32,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 20:35:46,2018-01-19 20:35:46,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004285036
zcrm_1920545000004285043,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000004312011,zcrm_1920545000004312014,2018-01-19 21:21:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 21:21:39,2018-01-20 16:41:10,,zcrm_1920545000000091005,,,,,2018-01-20 16:41:10,false,Completed,,,,,False,zcrm_1920545000004285043
zcrm_1920545000004286020,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003686534,2018-01-19 15:29:00,02:03,123,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 15:29:42,2018-01-19 15:29:42,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004286020
zcrm_1920545000004286026,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000003794403,2018-01-19 15:44:00,00:21,21,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-19 17:01:19,2018-01-19 17:01:19,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004286026
zcrm_1920545000004291001,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000004291014,zcrm_1920545000004291017,2018-01-19 16:16:00,00:44,44,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 16:17:32,2018-01-19 16:18:28,,,,,,,2018-01-19 16:18:28,false,Completed,,,,,False,zcrm_1920545000004291001
zcrm_1920545000004291069,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000014745018,zcrm_1920545000014745022,2018-01-19 18:10:00,00:29,29,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:11:04,2019-01-07 13:51:24,,,,,,,2019-01-07 13:51:24,false,Completed,,,,,False,zcrm_1920545000004291069
zcrm_1920545000004291085,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004291077,2018-01-19 18:13:00,00:22,22,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:15:46,2018-01-19 18:15:46,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004291085
zcrm_1920545000004291115,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004291093,2018-01-19 18:27:00,01:01,61,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:29:44,2018-01-19 18:29:44,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004291115
zcrm_1920545000004291133,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004291107,2018-01-19 18:29:00,00:25,25,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:30:34,2018-01-19 18:30:34,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004291133
zcrm_1920545000004291151,zcrm_1920545000001670001,call for demo appointment,Outbound,,,zcrm_1920545000004291143,2018-01-19 18:35:00,00:01,1,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:35:18,2018-01-19 18:35:18,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004291151
zcrm_1920545000004291167,zcrm_1920545000001670001,call for demo appointment,Outbound,,,zcrm_1920545000004291143,2018-01-19 18:35:00,00:34,34,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 18:36:17,2018-01-19 18:36:17,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004291167
zcrm_1920545000004291195,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000004406078,zcrm_1920545000004406081,2018-01-19 19:10:00,00:22,22,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-19 19:10:40,2018-01-24 15:57:36,,,,,,,2018-01-24 15:57:36,false,Completed,,,,,False,zcrm_1920545000004291195
zcrm_1920545000004295009,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000004181081,2018-01-19 23:50:00,00:00,0,,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-19 23:50:49,2018-01-19 23:50:49,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004295009
zcrm_1920545000004295015,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000004181073,2018-01-20 15:58:00,00:00,0,Call next week,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 15:58:28,2018-01-20 15:58:28,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004295015
zcrm_1920545000004295021,zcrm_1920545000001530001,Call,Outbound,Demo,,zcrm_1920545000003794251,2018-01-20 16:02:00,01:26,86,They have put a requirement in sports authority. Call after 20 days.,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:02:49,2018-01-20 16:02:49,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004295021
zcrm_1920545000004295066,zcrm_1920545000001530001,Call,Outbound,Demo,,zcrm_1920545000004232001,2018-01-21 23:17:00,00:13,13,He has requested to to change the demo date on 25 th or 26 th,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-21 23:18:22,2018-01-21 23:18:22,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004295066
zcrm_1920545000004296009,zcrm_1920545000001530001,Call,Outbound,Demo,zcrm_1920545000005253037,zcrm_1920545000005253040,2018-01-19 23:53:00,01:16,76,Demo fixed on Tuesday,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-19 23:53:23,2018-02-28 22:17:49,,zcrm_1920545000000091005,,,,,2018-02-28 22:17:49,false,Completed,,,,,False,zcrm_1920545000004296009
zcrm_1920545000004296015,zcrm_1920545000001530001,Call,Outbound,Demo,zcrm_1920545000005785075,zcrm_1920545000005785078,2018-01-20 16:12:00,01:53,113,Demo fixed Wednesday,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:12:40,2018-03-21 17:37:44,,zcrm_1920545000000091005,,,,,2018-03-21 17:37:44,false,Completed,,,,,False,zcrm_1920545000004296015
zcrm_1920545000004296039,zcrm_1920545000001530001,Call,Outbound,Project,,zcrm_1920545000003519017,2018-01-20 17:43:00,00:00,0,Meeting,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 17:43:13,2018-01-20 17:43:13,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004296039
zcrm_1920545000004297005,zcrm_1920545000001530001,Call,Outbound,Project,,zcrm_1920545000002713078,2018-01-20 00:07:00,05:08,308,Gym opening is delayed for 3 months. Till the time be in touch for good relationship,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 00:07:44,2018-01-20 00:07:44,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297005
zcrm_1920545000004297011,zcrm_1920545000001530001,Call,Outbound,Project,,zcrm_1920545000003519017,2018-01-20 15:50:00,00:23,23,Meeting at 3,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 15:51:00,2018-01-20 15:51:00,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297011
zcrm_1920545000004297017,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000003794361,2018-01-20 15:53:00,00:00,0,,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 15:53:32,2018-01-20 15:53:32,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297017
zcrm_1920545000004297023,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000004181049,2018-01-20 15:56:00,00:45,45,He has requested to meet next week,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 15:56:46,2018-01-20 15:56:46,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297023
zcrm_1920545000004297029,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000003052001,2018-01-20 16:00:00,00:52,52,Meeting next week,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:00:19,2018-01-20 16:00:19,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297029
zcrm_1920545000004297055,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000003644114,zcrm_1920545000003644111,2018-01-20 19:28:00,00:40,40,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-20 19:28:08,2018-01-20 19:28:08,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004297055
zcrm_1920545000004298017,zcrm_1920545000000511027,Call,Outbound,,,zcrm_1920545000004107045,2018-01-20 18:03:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-20 18:03:54,2018-01-20 18:03:54,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004298017
zcrm_1920545000004299007,zcrm_1920545000001530001,Call,Outbound,Demo,,zcrm_1920545000004181041,2018-01-19 23:53:00,00:00,0,Call after some time,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-19 23:53:58,2018-01-19 23:53:58,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004299007
zcrm_1920545000004299013,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000003857224,zcrm_1920545000003857221,2018-01-20 15:08:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-20 15:08:59,2018-01-20 15:08:59,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004299013
zcrm_1920545000004299020,zcrm_1920545000001530001,Demo,Outbound,Demo,,zcrm_1920545000004181009,2018-01-20 16:08:00,01:10,70,Demo after 30 th Jan,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:08:33,2018-01-20 16:08:33,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004299020
zcrm_1920545000004300001,zcrm_1920545000001530001,Call,Outbound,Project,,zcrm_1920545000003519017,2018-01-19 23:57:00,00:00,0,Not picking up,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-19 23:58:12,2018-01-19 23:58:12,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004300001
zcrm_1920545000004300007,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000004181009,2018-01-20 16:03:00,00:00,0,Call next week,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:03:48,2018-01-20 16:03:48,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004300007
zcrm_1920545000004300013,zcrm_1920545000001530001,Call,Outbound,Prospecting,,zcrm_1920545000004181057,2018-01-20 16:07:00,01:33,93,Call after 5,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 16:07:54,2018-01-20 16:07:54,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004300013
zcrm_1920545000004300025,zcrm_1920545000000511027,Call,Outbound,,zcrm_1920545000003857224,zcrm_1920545000003857221,2018-01-20 17:27:00,00:00,0,,,zcrm_1920545000000511027,zcrm_1920545000000511027,2018-01-20 17:28:01,2018-01-20 17:28:01,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004300025
zcrm_1920545000004314001,zcrm_1920545000001530001,Call,Outbound,Demo,,zcrm_1920545000004181041,2018-01-20 15:51:00,00:00,0,Call on Tuesday,,zcrm_1920545000001530001,zcrm_1920545000001530001,2018-01-20 15:51:50,2018-01-20 15:51:50,,zcrm_1920545000000091005,,,,,,false,Completed,,,,,False,zcrm_1920545000004314001
zcrm_1920545000004317015,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004291143,2018-01-22 12:59:00,00:32,32,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:00:35,2018-01-22 13:00:35,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004317015
zcrm_1920545000004317023,zcrm_1920545000001670001,call for discussion,Outbound,,,zcrm_1920545000004291143,2018-01-22 13:01:00,00:57,57,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:03:08,2018-01-22 13:03:08,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004317023
zcrm_1920545000004317035,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004291093,2018-01-22 13:13:00,00:21,21,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:16:02,2018-01-22 13:16:02,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004317035
zcrm_1920545000004317053,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000008997016,zcrm_1920545000008997022,2018-01-22 13:17:00,00:52,52,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:19:17,2018-07-11 12:11:09,,,,,,,2018-07-11 12:11:09,false,Completed,,,,,False,zcrm_1920545000004317053
zcrm_1920545000004317085,zcrm_1920545000001670001,call for discussion,Outbound,,zcrm_1920545000006001299,zcrm_1920545000006001302,2018-01-22 13:23:00,00:21,21,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:24:16,2018-03-30 20:48:48,,,,,,,2018-03-30 20:48:48,false,Completed,,,,,False,zcrm_1920545000004317085
zcrm_1920545000004317093,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000006001299,zcrm_1920545000006001302,2018-01-22 13:26:00,06:16,376,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:33:18,2018-03-30 20:48:48,,,,,,,2018-03-30 20:48:48,false,Completed,,,,,False,zcrm_1920545000004317093
zcrm_1920545000004317101,zcrm_1920545000001670001,call for discussion,Outbound,,zcrm_1920545000006001299,zcrm_1920545000006001302,2018-01-22 13:33:00,01:20,80,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 13:35:00,2018-03-30 20:48:48,,,,,,,2018-03-30 20:48:48,false,Completed,,,,,False,zcrm_1920545000004317101
zcrm_1920545000004317123,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000004961050,zcrm_1920545000004961053,2018-01-22 14:17:00,00:04,4,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 14:17:47,2018-02-19 17:18:49,,,,,,,2018-02-19 17:18:49,false,Completed,,,,,False,zcrm_1920545000004317123
zcrm_1920545000004317139,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004317131,2018-01-22 14:20:00,00:25,25,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 14:21:57,2018-01-22 14:21:57,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004317139
zcrm_1920545000004317153,zcrm_1920545000001670001,call for appointment,Outbound,,zcrm_1920545000008997016,zcrm_1920545000008997022,2018-01-22 14:23:00,00:04,4,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 14:24:11,2018-07-11 12:11:09,,,,,,,2018-07-11 12:11:09,false,Completed,,,,,False,zcrm_1920545000004317153
zcrm_1920545000004317187,zcrm_1920545000001670001,call for appointment,Outbound,,,zcrm_1920545000004317171,2018-01-22 14:29:00,00:19,19,,,zcrm_1920545000001670001,zcrm_1920545000001670001,2018-01-22 14:30:33,2018-01-22 14:30:33,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004317187
zcrm_1920545000004334001,zcrm_1920545000001695001,follow up,Outbound,,zcrm_1920545000003798003,zcrm_1920545000003798005,2018-01-21 22:53:00,00:00,0,Spoke with Dr Talha about the difference between 770 and s10. Have explained him everything. Noe have to follow up with him,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-21 22:55:21,2018-01-21 22:55:21,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004334001
zcrm_1920545000004334010,zcrm_1920545000001695001,call for meeting,Outbound,,zcrm_1920545000000439039,zcrm_1920545000000439041,2018-01-21 22:56:00,00:00,0,Balaji Sir have called for meeting on 22/01/2018,,zcrm_1920545000001695001,zcrm_1920545000001695001,2018-01-21 22:56:55,2018-01-21 22:56:55,,,,,,,,false,Completed,,,,,False,zcrm_1920545000004334010
