Record Id,Deal Owner ID,Amount,Deal Name,Closing Date,Company ID,Stage,Type,Probability (%),Next Step,Lead Source,Campaign Source ID,Created by ID,Modified by ID,Created Time,Modified Time,Description,Customer ID,Expected Revenue,Last Activity Time,Lead Conversion Time,Sales Cycle Duration,Overall Sales Duration,Territory,Customer ID.1,Score,Positive Score,Product,Reject Information,Tag,Prediction,LAST_ACTION,LAST_SENT_TIME,LAST_ACTION_TIME,Pipeline,Deal Category Status,Amount in $,D evaluate,discount,Edit,Payment terms,State,Lead Source-2,Sales Person,Referral ID,Warranty,Serial Number 2,Serial Number 1,Serial Number 4,Serial Number 3,Channel
zcrm_1920545000017965011,zcrm_1920545000001029001,650000.0,Dr. R. N. Patill’s Suraj Hospital-,2019-06-01,zcrm_1920545000017965001,10.Archive,,0,,Exhibition,,zcrm_1920545000012076001,zcrm_1920545000016756022,2019-05-08 17:39:36,2021-05-21 14:39:37,370s demo done. need to follow up on May,zcrm_1920545000017965005,0.0,2021-05-21 14:39:37,79.0,24.0,103.0,West 1,,0,0,,,,,2.0,2019-03-20 23:03:51,2019-03-22 18:57:44,Standard (Standard),Pipeline,,,,False,,,,Ashwini Dixit,,,,,,,
zcrm_1920545000017968023,zcrm_1920545000011182001,483000.0,Asian sports center-,2021-01-31,zcrm_1920545000017968013,10.Archive,,0,,Hompage inquiry,,zcrm_1920545000011182001,zcrm_1920545000000097003,2019-05-08 18:15:19,2021-06-23 10:53:27,Sharing the estimates and catalog to the client he is interested in buying have to promote the device,zcrm_1920545000017968017,0.0,2021-06-23 10:53:27,0.0,634.0,634.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Taukheer Ahmed,zcrm_1920545000038732041,,,,,,
zcrm_1920545000017997029,zcrm_1920545000001670001,208030.0,ONLY FITNESS-,2019-06-06,zcrm_1920545000017997019,7. Deal Closed (Payment done),,100,Installed and Received 100% Payment,Reference,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-05-09 17:09:54,2021-06-02 14:29:11,,zcrm_1920545000017997023,208030.0,2021-06-02 14:29:11,1.0,28.0,29.0,West 1,,0,0,InBody120,,,,,,,Standard (Standard),Closed,,,,False,60.0,,Dealer reference,Anees Mukhtar,,Under warranty,,F31803242 - 11.12.2018,,,
zcrm_1920545000018077004,zcrm_1920545000003466001,287730.0,Vibes Bangladesh 270,2019-06-06,zcrm_1920545000018043023,7. Deal Closed (Payment done),,100,,Inbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-05-13 15:02:56,2021-05-20 20:10:58,,,287730.0,2021-05-20 20:10:58,,24.0,24.0,,zcrm_1920545000018038021,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,Homepage,Karn Sharma,,Under warranty,,F91900401 - 18.01.2019,,,
zcrm_1920545000018143001,zcrm_1920545000001670001,180000.0,The Cloud 9 Fitness Club Chembur,2018-08-13,zcrm_1920545000003520009,7. Deal Closed (Payment done),,100,,,,zcrm_1920545000001670001,zcrm_1920545000008345001,2019-05-14 18:13:44,2021-05-24 20:44:49,new 120 for Chembur,,180000.0,2021-05-24 20:44:49,,0.0,0.0,West 1,,0,0,,,,,,,,Standard (Standard),Closed,,,,False,,,,Anees Mukhtar,,Under warranty,,F31801423 - 25.05.2018,,,
zcrm_1920545000018152023,zcrm_1920545000003466001,450000.0,Central University of Kerala-,2019-05-31,zcrm_1920545000018152013,8. Closed Lost to Competition,,0,,Hompage inquiry,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-05-14 19:03:10,2020-04-07 17:56:34,,zcrm_1920545000018152017,0.0,2020-04-07 17:56:34,0.0,17.0,17.0,South,,0,0,,,,,,,,Standard (Standard),Omitted,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000018202074,zcrm_1920545000003466001,390000.0,Snap Fitness Kalyan Nagar,2021-01-31,zcrm_1920545000018202056,10.Archive,,0,,,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-05-15 18:01:08,2021-05-21 14:39:37,Buyback Scheme against InBody230,,0.0,2021-05-21 14:39:37,,627.0,627.0,South,zcrm_1920545000018202064,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000018203023,zcrm_1920545000001670001,425000.0,Inorbvict Healthcare India Pvt. Ltd.,2020-05-30,zcrm_1920545000018203013,10.Archive,,0,,Inbound-Call,zcrm_1920545000034707085,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-05-15 16:19:15,2021-05-21 14:34:20,,zcrm_1920545000018203017,0.0,2021-05-21 14:34:20,0.0,381.0,381.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000018209081,zcrm_1920545000011182001,475000.0,SD Fitness-,2020-12-31,zcrm_1920545000018209071,10.Archive,,0,,Client referral,,zcrm_1920545000011182001,zcrm_1920545000016756022,2019-05-15 19:41:46,2021-05-21 14:39:37,This was the lead forwarded by one of the users of InBody hence have provided with a demo to them and need to forward the estimate and hope to get converted,zcrm_1920545000018209075,0.0,2021-05-21 14:39:37,0.0,596.0,596.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Taukheer Ahmed,,,,,,,
zcrm_1920545000018267075,zcrm_1920545000001670001,205232.14,Maiden Health and Wellness Wisdom-,2019-05-22,zcrm_1920545000018267067,7. Deal Closed (Payment done),,100,Installed and Received 100% Payment,Outbound,,zcrm_1920545000001670001,zcrm_1920545000008345001,2019-05-17 15:05:40,2021-05-20 20:19:00,last month visit was done here.,zcrm_1920545000018267071,205232.14,2021-05-20 20:19:00,0.0,5.0,5.0,West 1,,0,0,InBody120,,,,,,,Standard (Standard),Closed,,hello,,False,30.0,,Cold call,Anees Mukhtar,,Under warranty,,F31803221 - 05.07.2018,,,
zcrm_1920545000018316027,zcrm_1920545000003466001,401785.72,Fitsquad Enterprises,2019-05-24,zcrm_1920545000001321007,7. Deal Closed (Payment done),,100,Installed and Done,Outbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-05-20 08:31:05,2021-05-20 20:17:03,,,401785.72,2021-05-20 20:17:03,,4.0,4.0,South,zcrm_1920545000018316011,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,120.0,,Cold Visit,Karn Sharma,,Under warranty,,F91900418 - 19.01.2019,,,
zcrm_1920545000018380014,zcrm_1920545000001530001,352000.0,Sterling Accuris-,2019-06-30,zcrm_1920545000018380004,10.Archive,,0,,Inbound-Call,,zcrm_1920545000001530001,zcrm_1920545000016756022,2019-05-22 13:20:36,2021-05-21 14:34:20,,zcrm_1920545000018380008,0.0,2021-05-21 14:34:20,418.0,39.0,457.0,West 2,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Mahesh Gulwani,,,,,,,
zcrm_1920545000018381146,zcrm_1920545000001670001,800000.0,MyGetwellstore-,2020-05-28,zcrm_1920545000018381136,10.Archive,,0,,Outbound - cold call cold mail,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-05-22 19:03:48,2021-05-21 14:34:20,this is a online store. they are looking for a IB520 machine.,zcrm_1920545000018381140,0.0,2021-05-21 14:34:20,0.0,372.0,372.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000018381203,zcrm_1920545000001670001,180000.0,Cloud 9,2019-05-31,zcrm_1920545000003520009,10.Archive,,0,,Dealer referral,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-05-22 19:32:11,2021-05-21 14:34:20,,,0.0,2021-05-21 14:34:20,,9.0,9.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000018433026,zcrm_1920545000000366006,460000.0,Runwal Groups-,2020-05-22,zcrm_1920545000018433016,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000017129001,zcrm_1920545000016756022,2019-05-23 15:10:08,2021-05-21 14:34:20,,zcrm_1920545000018433020,0.0,2021-05-21 14:34:20,0.0,365.0,365.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Ayan,,,,,,,
zcrm_1920545000018436031,zcrm_1920545000001670001,650000.0,Bartronics India Ltd-,2020-05-09,zcrm_1920545000018436021,10.Archive,,0,,Outbound - cold call cold mail,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-05-23 15:43:17,2021-05-21 14:34:20,,zcrm_1920545000018436025,0.0,2021-05-21 14:34:20,0.0,352.0,352.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000018511009,zcrm_1920545000001670001,544642.86,Adaptive Fitness Private Limited,2019-06-10,zcrm_1920545000018511001,6. Installation,,100,Installed,Reference,,zcrm_1920545000006702001,zcrm_1920545000016756022,2019-05-26 00:38:02,2021-06-02 14:28:25,,,544642.86,2021-06-02 14:28:25,,16.0,16.0,North,zcrm_1920545000002269152,0,0,InBody370S,,,,,,,Standard (Standard),Closed,,hello,,False,120.0,,client reference,Arun Sharma,,Under warranty,,I51900064 - 15.03.2019,,,
zcrm_1920545000018556010,zcrm_1920545000001670001,460000.0,Galaxy fitness-,2019-05-31,zcrm_1920545000018556002,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000006702001,zcrm_1920545000016756022,2019-05-28 02:25:10,2021-05-21 14:39:37,,zcrm_1920545000018556006,0.0,2021-05-21 14:39:37,0.0,4.0,4.0,North,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Shubham Tonk,,,,,,,
zcrm_1920545000018583023,zcrm_1920545000003466001,470000.0,Ambara Wellness Clinic-,2021-02-28,zcrm_1920545000018583013,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-05-28 16:21:54,2021-05-21 14:39:37,,zcrm_1920545000018583017,0.0,2021-05-21 14:39:37,0.0,642.0,642.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000018589023,zcrm_1920545000001530001,379755.0,Y D Nutrition,2019-12-31,zcrm_1920545000024297028,7. Deal Closed (Payment done),,100,Installed and Received 100% Payment,Inbound,,zcrm_1920545000001530001,zcrm_1920545000008345001,2019-05-28 20:48:02,2021-05-19 14:57:07,,zcrm_1920545000018589017,379755.0,2021-06-12 19:44:37,0.0,217.0,217.0,West 2,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,30.0,,Homepage,Mahesh Gulwani,,Under warranty,,F91906216 - 05.09.2019,,,
zcrm_1920545000018621037,zcrm_1920545000001670001,491070.78,AGELESS BODIES-,2019-06-21,zcrm_1920545000018621027,7. Deal Closed (Payment done),,100,Installed,Inbound,,zcrm_1920545000001670001,zcrm_1920545000008345001,2019-05-29 19:04:31,2021-05-20 18:18:05,,zcrm_1920545000018621031,491070.78,2021-05-20 18:18:05,525.0,23.0,548.0,West 1,,0,0,InBody370S,,,,,,,Standard (Standard),Closed,,hello,,False,,,Call,Anees Mukhtar,,Under warranty,,I51900239 - 15.03.2019,,,
zcrm_1920545000018640023,zcrm_1920545000001530001,408000.0,Marble city hospital-,2019-06-30,zcrm_1920545000018640013,10.Archive,,0,,Hompage inquiry,,zcrm_1920545000001530001,zcrm_1920545000016756022,2019-05-29 22:28:47,2021-05-21 14:39:37,,zcrm_1920545000018640017,0.0,2021-05-21 14:39:37,0.0,32.0,32.0,West 2,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Mahesh Gulwani,,,,,,,
zcrm_1920545000018705023,zcrm_1920545000012187001,490179.0,Pithalia Buildcon,2019-06-24,zcrm_1920545000018705013,7. Deal Closed (Payment done),,100,Installed,Reference,,zcrm_1920545000012187001,zcrm_1920545000016756022,2019-05-31 20:52:46,2021-06-02 14:29:11,Franchise of the Kris Gethin Gym about to start in Raipur. Launching June end 2019.,zcrm_1920545000018705017,490179.0,2021-06-02 14:29:11,0.0,24.0,24.0,West 1,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,,,client reference,Kenneth Cha,,Under warranty,,I51900238 - 15.03.2019,,,
zcrm_1920545000018800023,zcrm_1920545000003466001,470000.0,Krome Fitness-,2021-03-31,zcrm_1920545000018800013,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-06-05 22:44:18,2021-05-21 14:39:37,,zcrm_1920545000018800017,0.0,2021-05-21 14:39:37,0.0,665.0,665.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000018845023,zcrm_1920545000003466001,470000.0,Sanjeevini Life Care-,2020-11-30,zcrm_1920545000018845013,9. Rejected,,0,,Outbound - cold visit,,zcrm_1920545000003466001,zcrm_1920545000003466001,2019-06-07 15:00:01,2020-11-09 01:53:30,,zcrm_1920545000018845017,0.0,2020-11-09 01:53:30,0.0,542.0,542.0,South,,0,0,,,,,1.0,2019-08-02 22:59:56,,Standard (Standard),Omitted,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000018862019,zcrm_1920545000018425001,364000.0,Dietician Rima Rao-,2019-06-30,zcrm_1920545000018862011,7. Deal Closed (Payment done),,100,,Reference,,zcrm_1920545000018425001,zcrm_1920545000016756022,2019-06-07 21:30:22,2021-06-02 14:29:11,,zcrm_1920545000018862015,364000.0,2021-06-02 14:29:11,0.0,23.0,23.0,West 2,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,Other reference,Mahesh Gulwani,,Under warranty,,,,,
zcrm_1920545000018876029,zcrm_1920545000001284001,232142.86,Rino's gym-,2019-06-14,zcrm_1920545000018876021,6. Installation,,100,,Reference,,zcrm_1920545000006702001,zcrm_1920545000016756022,2019-06-11 14:03:44,2021-06-02 14:28:25,,zcrm_1920545000018876025,232142.86,2021-06-02 14:28:25,0.0,3.0,3.0,North,,0,0,InBody120,,,,6.0,,2020-01-14 17:38:01,Standard (Standard),Closed,,hello,,False,,,client reference,Arun Sharma,,Under warranty,,F31801412 - 24.05.2018,,,
zcrm_1920545000018897023,zcrm_1920545000011182001,406173.2,Ideal Weights Solution,2019-07-11,zcrm_1920545000018897013,7. Deal Closed (Payment done),,100,Installed,Outbound,,zcrm_1920545000011182001,zcrm_1920545000008345001,2019-06-11 17:17:44,2021-05-20 17:59:12,This is an old lead visited by me and Mr. Karan they were using InBody Dial earlier but as they have started to put up more branches they had asked for demo after a successful demo they require a machine of IB270,zcrm_1920545000018897017,406173.2,2021-05-20 17:59:12,0.0,30.0,30.0,South,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,,,Cold Visit,Taukheer Ahmed,,Under warranty,,F91900427 - 19.01.2019,,,
zcrm_1920545000018926019,zcrm_1920545000001670001,178571.0,nutritionist Prachi-,2019-06-18,zcrm_1920545000018926011,7. Deal Closed (Payment done),,100,Installed,Outbound,,zcrm_1920545000001670001,zcrm_1920545000008345001,2019-06-12 14:33:58,2021-05-20 18:19:44,,zcrm_1920545000018926015,178571.0,2021-05-20 18:19:44,0.0,6.0,6.0,West 1,,0,0,InBody120,,,,,,,Standard (Standard),Closed,,hello,,False,,,Cold call,Anees Mukhtar,,Under warranty,,F31801421 - 25.05.2018,,,
zcrm_1920545000018950023,zcrm_1920545000001670001,220000.0,Body Kraft fitness studio-,2020-06-27,zcrm_1920545000018950013,10.Archive,,0,,Hompage inquiry,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-06-12 20:12:36,2021-05-21 14:34:20,,zcrm_1920545000018950017,0.0,2021-05-21 14:34:20,0.0,381.0,381.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000018965009,zcrm_1920545000003466001,1651786.0,Oliva Clinic -Bangalore 5 units,2019-06-13,zcrm_1920545000018965001,7. Deal Closed (Payment done),,100,,Outbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-06-13 14:08:35,2021-05-20 18:45:04,,,1651786.0,2021-05-20 18:45:04,,0.0,0.0,South,zcrm_1920545000016563005,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,Cold Visit,Karn Sharma,,Under warranty,F91806320 - 07.11.2018,F91804573 - 07.11.201,F91806816 - 24.10.2018 - F91806822 - 07.11.2018,F91806804 - 25.07.2018,
zcrm_1920545000018965035,zcrm_1920545000003466001,660714.0,Oliva Clinics 3rd Order 2 units Hyderabad,2019-06-13,zcrm_1920545000018965027,7. Deal Closed (Payment done),,100,,Outbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-06-13 14:16:40,2021-05-20 18:33:40,,,660714.0,2021-05-20 18:33:40,,0.0,0.0,South,zcrm_1920545000016563005,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,Cold Visit,Karn Sharma,,Under warranty,F91806808 - 07.11.2018,F91806807 - 07.11.2018,,,
zcrm_1920545000018969009,zcrm_1920545000003466001,660714.0,Olivia clinic 2nd Order 2 Units Chennai,2019-06-13,zcrm_1920545000018969001,7. Deal Closed (Payment done),,100,,Outbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-06-13 15:54:57,2021-05-20 18:25:26,,,660714.0,2021-05-20 18:25:26,,0.0,0.0,South,zcrm_1920545000016563005,0,0,InBody270,,,,,,,Standard (Standard),Closed,,,,False,,,Cold Visit,Karn Sharma,,Under warranty,F91806803 - 07.11.2018,F91900402 - 18.01.2019,,,
zcrm_1920545000018977023,zcrm_1920545000001670001,357133.94,Kingsway hospitals-,2019-06-01,zcrm_1920545000018977013,7. Deal Closed (Payment done),,100,Installed,Outbound,,zcrm_1920545000001670001,zcrm_1920545000008345001,2019-06-14 12:37:31,2021-05-20 18:11:48,,zcrm_1920545000018977017,357133.94,2021-05-20 18:11:48,0.0,0.0,0.0,West 1,,0,0,InBody270,,IMP CLNT,,,,,Standard (Standard),Closed,,hello,,False,,,Cold call,Anees Mukhtar,,Under warranty,,F91900411 - 19.01.2019,,,
zcrm_1920545000019009019,zcrm_1920545000001530001,22300.0,PhysioCell Corporate Wellness Pvt Ltd-,2019-06-18,zcrm_1920545000019009011,7. Deal Closed (Payment done),,100,Installed,Outbound,,zcrm_1920545000001530001,zcrm_1920545000016756022,2019-06-15 21:28:36,2021-02-23 20:49:58,,zcrm_1920545000019009015,22300.0,2021-02-23 20:49:58,0.0,3.0,3.0,West 1,,0,0,Inkids,,,,,,,Standard (Standard),Closed,,hello,,False,,,Cold Visit,Mahesh Gulwani,,Under warranty,,,,,
zcrm_1920545000019095015,zcrm_1920545000001029001,205314.28,CORE ADORE LLP,2019-09-12,zcrm_1920545000021489001,7. Deal Closed (Payment done),,100,Installed and Received 100% Payment,Reference,,zcrm_1920545000001530001,zcrm_1920545000016756022,2019-06-20 19:40:48,2021-06-02 14:29:11,Anytime fitness Mumbai.,zcrm_1920545000019095009,205314.28,2021-06-02 14:29:11,1.0,84.0,85.0,West 1,,0,0,InBody120,,,,6.0,,2019-12-06 19:44:26,Standard (Standard),Closed,,hello,,False,60.0,,client reference,Ashwini Dixit,,Under warranty,,F31901832 - 13.06.2019,,,
zcrm_1920545000019097001,zcrm_1920545000001670001,5000.0,Result Sheet Repeat,2019-06-27,zcrm_1920545000008997012,7. Deal Closed (Payment done),,100,,Recurring,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-06-20 19:52:43,2021-02-23 20:49:58,,,5000.0,2021-02-23 20:49:58,,7.0,7.0,West 1,,0,0,Other,,,,,,,Standard (Standard),Closed,,,,False,,,,Anees Mukhtar,,Under warranty,,,,,
zcrm_1920545000019102023,zcrm_1920545000011182001,475000.0,Citizen Hosiptal-,2019-07-31,zcrm_1920545000019102013,9. Rejected,,0,,IndiaMart,,zcrm_1920545000011182001,zcrm_1920545000016756022,2019-06-21 03:35:40,2020-12-31 19:36:48,This was an lead shared by India Mart after that i have contacted the lead and have done a meeting they have asked to share the estimate.,zcrm_1920545000019102017,0.0,2020-12-31 19:36:48,0.0,40.0,40.0,South,,0,0,,,,,,,,Standard (Standard),Omitted,,,,False,,,,Taukheer Ahmed,,,,,,,
zcrm_1920545000019123071,zcrm_1920545000001670001,450000.0,ABS FITNESS-,2019-08-30,zcrm_1920545000019123063,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-06-21 15:59:16,2021-05-21 14:41:23,"i had a word with Mr Divyank who is the manager of ABS fitness SBroad and right now they are using InBody 230 in their gym so i have shared them my card and asked them to inform me or notify me if any problem arises. and also given them the buyback offer for their gym , so for that they have shared Mr Aniket number who is the purchase manager for abs fitness pune , so i will be contacting him for the same .",zcrm_1920545000019123067,0.0,2021-05-21 14:41:23,681.0,70.0,751.0,West 1,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Anees Mukhtar,,,,,,,
zcrm_1920545000019132032,zcrm_1920545000001670001,401769.0,EON KHARADI INFRASTRUCTURE PVT LTD-,2019-09-27,zcrm_1920545000019132022,7. Deal Closed (Payment done),,100,installed and Received 100% Payment,Reference,,zcrm_1920545000001670001,zcrm_1920545000016756022,2019-06-21 19:43:57,2021-06-02 14:29:11,Its SEZ so we cant Clam for GST the amount itself is with out tax (GST),zcrm_1920545000019132026,401769.0,2021-06-02 14:29:11,0.0,98.0,98.0,West 1,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,,,client reference,Anees Mukhtar,,Under warranty,,F91904065 - 27.06.2019,,,
zcrm_1920545000019226023,zcrm_1920545000003466001,883928.58,Yora Fitness Private Limited-,2019-07-04,zcrm_1920545000019226013,7. Deal Closed (Payment done),,100,Installed,Outbound,,zcrm_1920545000003466001,zcrm_1920545000008345001,2019-06-24 22:17:39,2021-05-20 18:10:51,"Mr. Shahul has placed order of 5 Units of InBody120 , Similar Terms Approved By Mr. Ken 20% Advance and rest in  3 Months clearance.",zcrm_1920545000019226017,883928.58,2021-05-20 18:10:51,0.0,10.0,10.0,South,,0,0,InBody120,,,,6.0,,2019-07-01 13:55:07,Standard (Standard),Closed,,hello,,False,,,Cold Visit,Karn Sharma,,Under warranty,F31803219 - 24.05.18,F31801410 - 10.12.18,F31803225 - 07.12.18 - F31803247 - 29.01.19,F31803220 - 07.12.18 - F31803238 - 29.01.19,
zcrm_1920545000019265023,zcrm_1920545000003466001,430000.0,Yenepoya University Portable Device,2019-07-10,zcrm_1920545000012482004,9. Rejected,,0,,Dealer referral,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-06-25 20:27:19,2020-04-07 17:56:09,yenepoya university is asking for one more portable unit which was pending from last 3 months.,,0.0,2020-04-07 17:56:09,,15.0,15.0,South,zcrm_1920545000007496016,0,0,,,,,,,,Standard (Standard),Omitted,,,,False,,,,Karn Sharma,,,,,,,
zcrm_1920545000019317001,zcrm_1920545000003466001,14500.0,Abraham Fitness Solutions-,2019-01-11,zcrm_1920545000014658021,7. Deal Closed (Payment done),,100,,Reference,,zcrm_1920545000003466001,zcrm_1920545000016756022,2019-06-26 17:05:23,2021-06-02 14:29:11,,,14500.0,2021-06-02 14:29:11,,0.0,0.0,South,zcrm_1920545000014658025,0,0,Other,,,,,,,Standard (Standard),Closed,,,,False,,,Other reference,Karn Sharma,,Under warranty,,,,,
zcrm_1920545000019331023,zcrm_1920545000001530001,410714.29,FITSOLS-,2019-08-30,zcrm_1920545000019331013,7. Deal Closed (Payment done),,100,Installed and received 100% Payment,Inbound,,zcrm_1920545000001530001,zcrm_1920545000008345001,2019-06-26 19:26:28,2021-05-20 15:00:42,,zcrm_1920545000019331017,410714.29,2021-05-20 15:00:42,0.0,65.0,65.0,West 2,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,60.0,,Homepage,Mahesh Gulwani,,Under warranty,,F91903870 - 13.06.2019,,,
zcrm_1920545000019362019,zcrm_1920545000011182001,390000.0,Moments Fitness Hub-,2019-08-09,zcrm_1920545000019362011,7. Deal Closed (Payment done),,100,Installed,Inbound,,zcrm_1920545000011182001,zcrm_1920545000008345001,2019-06-27 14:06:35,2021-05-20 15:24:49,"This is a new gym which has come up in Electronic city this is their second branch Mr. ashiq their club manager has contacted and generated lead inquiry, and on May 20th i had got a call from Mr. Vijay who is one of the owner of the gym asked for a quote on the call i had asked him for an appointment so that i could made him understand better but they were in the construction of their new gym hence they asked me to get back on coming month 3rd week accordingly i made a contact with them but they asked to get a official quote. Hence i have made this lead and deal",zcrm_1920545000019362015,390000.0,2021-05-20 15:24:49,0.0,43.0,43.0,South,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,,,Homepage,Taukheer Ahmed,,Under warranty,,F91900430 - 19.01.2019,,,
zcrm_1920545000019402079,zcrm_1920545000001670001,230000.0,Anytime fitness southex,2019-07-10,zcrm_1920545000017648011,6. Installation,,90,Installed and Received Payment,Reference,,zcrm_1920545000016250029,zcrm_1920545000016756022,2019-07-01 16:45:52,2021-06-02 14:28:25,"Deal closed for IB 270, Received cheque and deposited .",,207000.0,2021-06-02 14:28:25,,9.0,9.0,North,zcrm_1920545000006976023,0,0,InBody120,,,,,,,Standard (Standard),Closed,,,,False,,,client reference,Shubham Tonk,,Under warranty,,,,,
zcrm_1920545000019411015,zcrm_1920545000018425001,357131.07,Dr. SR Rao,2019-06-14,zcrm_1920545000018895013,7. Deal Closed (Payment done),,100,Installed and Received Payment,Reference,,zcrm_1920545000018425001,zcrm_1920545000016756022,2019-07-01 22:57:46,2021-06-02 14:29:11,,,357131.07,2021-06-02 14:29:11,,0.0,0.0,West 2,,0,0,InBody270,,,,,,,Standard (Standard),Closed,,hello,,False,,,Other reference,Mahesh Gulwani,,Under warranty,,F91806805 - 07.11.2018,,,
zcrm_1920545000019415044,zcrm_1920545000001670001,1550000.0,Punjab university,2020-03-30,zcrm_1920545000019392057,10.Archive,,0,,Inbound,,zcrm_1920545000006702001,zcrm_1920545000016756022,2019-07-02 18:13:02,2021-05-21 14:39:37,,,0.0,2021-05-21 14:39:37,,272.0,272.0,North,zcrm_1920545000019392061,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Shubham Tonk,,,,,,,
zcrm_1920545000019430001,zcrm_1920545000001284001,350000.0,Kailash health village,2019-08-31,zcrm_1920545000017770047,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000016250029,zcrm_1920545000016756022,2019-07-02 02:50:09,2021-05-21 14:34:20,deal pending for buy back,,0.0,2021-05-21 14:34:20,,61.0,61.0,North,zcrm_1920545000017770008,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Shubham Tonk,,,,,,,
zcrm_1920545000019431019,zcrm_1920545000011016001,560000.0,"Golds Gym, Tumkur Road-",2019-08-01,zcrm_1920545000019431011,10.Archive,,0,,Client referral,,zcrm_1920545000011016001,zcrm_1920545000016756022,2019-07-02 03:44:36,2021-05-21 14:41:23,New Golds Gym coming up in Tumkur Road.,zcrm_1920545000019431015,0.0,2021-05-21 14:41:23,0.0,30.0,30.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,,,,,,,,
zcrm_1920545000019431077,zcrm_1920545000003466001,450000.0,"Snap Fitness, J.P Nagar-",2021-01-31,zcrm_1920545000019431069,10.Archive,,0,,Outbound - cold visit,,zcrm_1920545000011016001,zcrm_1920545000016756022,2019-07-02 03:52:05,2021-05-21 14:34:20,"He is looking for new BCA device, pitched him InBody270",zcrm_1920545000019431073,0.0,2021-05-21 14:34:20,0.0,579.0,579.0,South,,0,0,,,,,,,,Standard (Standard),Pipeline,,,,False,,,,Karn Sharma,,,,,,,
