Record Id,Vendor Name,Phone,Email,Website,GL Account,Category,Vendor Owner ID,Created by ID,Modified by ID,Created Time,Modified Time,Street,City,State,Zip Code,Country,Description,Currency,Exchange Rate,Layout ID,Tag,GST Registration No,Vendor Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time
zcrm_1920545000038980122,Gifts Online,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,"J-4, Block B-1, Mohan Cooperative Industrial
Estate,, Mathura Road",New Delhi,Delhi,110044,India,,INR,1.000000000,zcrm_1920545000000091015,,07AANFG6976E1ZY,,,,,
zcrm_1920545000038980123,Nilkamal LTD (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAACN2329N1ZA,,,,,
zcrm_1920545000038980124,Jainsons Lites (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,08AAIPJ2723M1ZJ,,,,,
zcrm_1920545000038980125,Natasian Corporation Pvt Ltd (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAECN4734B1ZQ,,,,,
zcrm_1920545000038980126,SATGURU ENTERPRISES (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAYPV2538E1Z3,,,,,
zcrm_1920545000038980127,AML Electronics (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,07AATFA9094P1ZC,,,,,
zcrm_1920545000038980128,Maple Traders (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AMNPB9252A1Z8,,,,,
zcrm_1920545000038980129,Acme Exports India (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,09AFGPM5878M1ZK,,,,,
zcrm_1920545000038980130,Suraaj Linens Pvt Ltd (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AACCM6293J1Z2,,,,,
zcrm_1920545000038980131,MRBEAMS INDIA (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,33AAQPB5078D1ZV,,,,,
zcrm_1920545000038980132,Lujoso Lighting (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,07APAPR0141J1Z4,,,,,
zcrm_1920545000038980133,Plaza Enterprises (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AGQPS1021B1ZO,,,,,
zcrm_1920545000038980134,fullstock (Pepperfry),,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:10:02,2021-06-28 15:10:02,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27DEIPS3822H1Z8,,,,,
zcrm_1920545000038982005,Korean Trade Centre,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982006,Hilton,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AABCB4615J1ZS,,,,,
zcrm_1920545000038982007,Shopify Inc.,,billing@shopify.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"150 Elgin Street, 8th Floor
Ottawa, Ontario K2P 1L4",,,,Canada,,USD,0.014925373,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982008,Xiaomi Technology India Private Limited,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"Xiaomi Technology India Private LimitedK-Square, Kurund Village,
Opp.Urban Tadka Restaurant, Mumbai-Nashik Highway,",Bhiwandi,Maharashtra,421101,India,,INR,1.000000000,zcrm_1920545000000091015,,27AAACX1645B1ZO,,,,,
zcrm_1920545000038982009,INTUIT INDIA SOFTWARE SOLUTIONS PRIVATE LIMITED,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"Campus 4A, PriTech Park (EcoSpace) , 4th Floor",Banglore,Karnataka,560103,India,,INR,1.000000000,zcrm_1920545000000091015,,29AABCI9865R1ZF,,,,,
zcrm_1920545000038982010,AMAZON SELLER SERVICES - Karnataka 1,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-08 03:32:20,"8th Floor, Brigade Gateway, World Trade
Center, No.26/1,, Dr Rajkumar Road,
Malleshwaram(W),",Banglore,Karnataka,560055,India,,INR,1.000000000,zcrm_1920545000000091015,,29AAICA3918J1ZE,,,,,2021-07-08 03:32:20
zcrm_1920545000038982011,Roli Books Pvt Ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"B- 93,",Noida,Uttar Pradesh,201301,India,,INR,1.000000000,zcrm_1920545000000091015,,09AAACR3393N1ZU,,,,,
zcrm_1920545000038982012,Peacock Books,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982013,Channel Publications,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,Overseas press India Private Ltd,Daryaganj,delhi,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982014,Opensky,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,24AAFFO3514J1ZF,,,,,
zcrm_1920545000038982015,"Audible, Inc.",,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"1 Washington Park, 16th Floor
Newark, NJ 07102",,,,U.S.A,,USD,0.014925373,zcrm_1920545000000091015,,9917USA29008OS3,,,,,
zcrm_1920545000038982016,OYO Andhra Pradesh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Andhra Pradesh,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982017,OYO Assam,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Assam,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982018,OYO Bihar,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Bihar,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982019,OYO Chandigarh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Chandigarh,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982020,OYO Chhattisgarh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Chhattisgarh,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982021,OYO Daman and Diu,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Daman and Diu,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982022,OYO Delhi,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Delhi,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982023,OYO Goa,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Goa,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982024,OYO Gujarat,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-27 03:31:42,,,Gujarat,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-27 03:31:42
zcrm_1920545000038982025,OYO Haryana,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Haryana,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982026,OYO Himachal Pradesh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Himachal Pradesh,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982027,OYO Jammu and Kashmir,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Jammu and Kashmir,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982028,OYO Jharkhand,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Jharkhand,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982029,OYO Karnataka,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Karnataka,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982030,OYO Kerala,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Kerala,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982031,OYO Madhya Pradesh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Madhya Pradesh,,India,,INR,1.000000000,zcrm_1920545000000091015,,23AABCO6063D1ZU,,,,,
zcrm_1920545000038982032,OYO Maharashtra 1,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-23 03:40:59,,,Maharashtra,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AABCO6063D1ZM,,,,,2021-07-23 03:40:59
zcrm_1920545000038982033,OYO Maharashtra 2,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Maharashtra,,India,,INR,1.000000000,zcrm_1920545000000091015,,27AABCO6063D1CX,,,,,
zcrm_1920545000038982034,OYO Manipur,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Manipur,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982035,OYO Meghalaya,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Meghalaya,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982036,OYO Nagaland,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Nagaland,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982037,OYO Odisha,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Odisha,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982038,OYO Puducherry,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Puducherry,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982039,OYO Punjab,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Punjab,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982040,OYO Rajasthan,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-10 03:32:48,,,Rajasthan,,India,,INR,1.000000000,zcrm_1920545000000091015,,08AABCO6063D1ZM,,,,,2021-07-10 03:32:48
zcrm_1920545000038982041,OYO Sikkim,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Sikkim,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982042,OYO Tamil Nadu,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Tamil Nadu,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982043,OYO Telangana,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Telangana,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982044,OYO Tripura,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Tripura,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982045,OYO Uttar Pradesh,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-10 03:32:48,,,Uttar Pradesh,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-10 03:32:48
zcrm_1920545000038982046,OYO Uttarakhand,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,Uttarakhand,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982047,OYO West Bengal,,Pankaj.Jha@Oyorooms.com,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,West Bengal,,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982048,Chumbak Design Pvt Ltd,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"New 35, Doddanekkundi Industrial area,",Banglore,Karnataka,560048,India,,INR,1.000000000,zcrm_1920545000000091015,,29AAECC4284B1ZS,,,,,
zcrm_1920545000038982049,Atto Innovations Pvt. Ltd.,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"45/283, KUTHAPPADY ROAD,",Ernakulam,Kerala,682032,India,,INR,1.000000000,zcrm_1920545000000091015,,32AAOCA4285C1ZU,,,,,
zcrm_1920545000038982050,Facebook Ireland Limited,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"4 Grand Canal Square,",Dublin 2,,,Ireland,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982051,Falcon Cargo,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982052,Spectrum Trading co,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982053,UBER INDIA SYSTEMS PRIVATE LIMITED,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982054,Mrs. SUSHMA KANTAWALA,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,"106, 1ST FLOOR, SHIVTIRTH NO 2, 4/6 BHULABHAI DESAI ROAD, HAJIALI, CUMBALLA HILLS,",MUMBAI,Maharashtra,400026,India,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982055,Uber Driver Andaman and Nicobar Islands,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982056,Uber Driver Andhra Pradesh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982057,Uber Driver Arunachal Pradesh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982058,Uber Driver Assam,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982059,Uber Driver Bihar,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982060,Uber Driver Chandigarh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982061,Uber Driver Chattisgarh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982062,Uber Driver Dadra and Nagar Haveli,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982063,Uber Driver Daman and Diu,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982064,Uber Driver Delhi,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982065,Uber Driver Goa,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982066,Uber Driver Gujarat,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982067,Uber Driver Haryana,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-06 03:34:37,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,06AABCU6223H1ZI,,,,,2021-07-06 03:34:37
zcrm_1920545000038982068,Uber Driver Himachal Pradesh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982069,Uber Driver Jammu and Kashmir,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982070,Uber Driver Jharkhand,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982071,Uber Driver Karnataka,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982072,Uber Driver Kerala,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-08 03:32:20,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-08 03:32:20
zcrm_1920545000038982073,Uber Driver Lakshadweep Islands,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982074,Uber Driver Madhya Pradesh,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982075,Uber Driver Maharashtra,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-07-24 03:32:49,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,2021-07-24 03:32:49
zcrm_1920545000038982076,Uber Driver Manipur,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982077,Uber Driver Meghalaya,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982078,Uber Driver Mizoram,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982079,Uber Driver Nagaland,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982080,Uber Driver Odisha,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982081,Uber Driver Pondicherry,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
zcrm_1920545000038982082,Uber Driver Punjab,,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,zcrm_1920545000000097003,2021-06-28 15:09:06,2021-06-28 15:09:06,,,,,,,INR,1.000000000,zcrm_1920545000000091015,,,,,,,
